param,mean,median,1.000_CI_LB,1.000_CI_UB
zeta-quantile_param_3795,0.138236,0.146213,0.017377,0.328660
zeta-quantile_param_3796,0.173931,0.185058,0.026694,0.348139
zeta-quantile_param_3797,0.253384,0.244734,0.062056,0.517981
zeta-quantile_param_3798,0.619974,0.615930,0.390067,0.840523
zeta-quantile_param_3799,0.053161,0.015187,0.000115,0.347322
zeta-quantile_param_3800,0.194504,0.123405,0.010197,0.832554
zeta-quantile_param_3801,0.498786,0.470937,0.005954,0.921503
zeta-quantile_param_3802,0.492682,0.463805,0.267888,0.892541
zeta-quantile_param_3803,0.716115,0.752966,0.312808,0.999770
zeta-quantile_param_3804,0.764788,0.799553,0.324103,0.997318
zeta-quantile_param_3805,0.619186,0.616158,0.319571,0.952230
zeta-quantile_param_3806,0.730757,0.767193,0.242808,0.976713
zeta-quantile_param_3807,0.290919,0.183193,0.019798,0.994642
zeta-quantile_param_3808,0.384039,0.353326,0.103672,0.881619
zeta-quantile_param_3809,0.407208,0.384783,0.007793,0.873116
zeta-quantile_param_3810,0.774766,0.814818,0.344026,0.996728
zeta-quantile_param_3811,0.433045,0.440237,0.001133,0.968340
zeta-quantile_param_3812,0.149249,0.101601,0.002859,0.621208
zeta-quantile_param_3813,0.270513,0.097662,0.001022,0.991205
zeta-quantile_param_3814,0.146742,0.107742,0.002363,0.625712
zeta-quantile_param_3815,0.521807,0.538433,0.001195,0.972422
zeta-quantile_param_3816,0.377453,0.357548,0.000085,0.968011
zeta-quantile_param_3817,0.241901,0.156861,0.004474,0.904514
zeta-quantile_param_3818,0.095272,0.074232,0.002306,0.380271
zeta-quantile_param_3819,0.162074,0.093827,0.002325,0.802739
zeta-quantile_param_3820,0.222109,0.148659,0.004471,0.828136
zeta-quantile_param_3821,0.253382,0.215360,0.007000,0.830212
zeta-quantile_param_3822,0.375400,0.323709,0.015906,0.848887
zeta-quantile_param_3823,0.443417,0.500599,0.014740,0.877860
zeta-quantile_param_3824,0.544879,0.557178,0.069468,0.990424
zeta-quantile_param_3825,0.556154,0.603403,0.054069,0.945175
zeta-quantile_param_3826,0.642422,0.636977,0.147246,0.981571
zeta-quantile_param_3827,0.672473,0.653848,0.113904,0.998403
zeta-quantile_param_3828,0.422544,0.393712,0.013433,0.969717
zeta-quantile_param_3829,0.356476,0.337835,0.010161,0.894573
zeta-quantile_param_3830,0.591159,0.602524,0.169080,0.970702
zeta-quantile_param_3831,0.533559,0.487326,0.004936,0.999943
zeta-quantile_param_3832,0.659798,0.647433,0.234318,0.999611
zeta-quantile_param_3833,0.764540,0.830728,0.207864,0.996410
zeta-quantile_param_3834,0.670761,0.715886,0.142759,0.983901
zeta-quantile_param_3835,0.807356,0.874097,0.211357,0.999697
zeta-quantile_param_3836,0.529639,0.541782,0.005561,0.997756
zeta-quantile_param_3837,0.482358,0.457933,0.012710,0.991792
zeta-quantile_param_3838,0.428391,0.453948,0.008633,0.931240
zeta-quantile_param_3839,0.675600,0.661996,0.230306,0.994684
zeta-quantile_param_3840,0.680408,0.688058,0.264387,0.987631
zeta-quantile_param_3841,0.632833,0.646058,0.269458,0.970254
zeta-quantile_param_3842,0.549630,0.523307,0.094810,0.990999
zeta-quantile_param_3843,0.157872,0.148762,0.037268,0.368983
zeta-quantile_param_3844,0.118477,0.060675,0.003505,0.505649
zeta-quantile_param_3845,0.114243,0.102207,0.005086,0.428214
zeta-quantile_param_3846,0.646705,0.664789,0.372761,0.914218
zeta-quantile_param_3847,0.338619,0.268693,0.026894,0.809894
zeta-quantile_param_3848,0.525943,0.545740,0.208334,0.795874
zeta-quantile_param_3849,0.578972,0.627774,0.128327,0.895379
zeta-quantile_param_3850,0.416313,0.456394,0.083455,0.734359
zeta-quantile_param_3851,0.206613,0.198750,0.070734,0.420775
zeta-quantile_param_3852,0.824236,0.881153,0.288761,0.997192
zeta-quantile_param_3853,0.400415,0.419700,0.011348,0.987302
zeta-quantile_param_3854,0.347408,0.279243,0.007178,0.938487
zeta-quantile_param_3855,0.058023,0.042506,0.005919,0.219477
zeta-quantile_param_3856,0.790898,0.809868,0.453638,0.964419
zeta-quantile_param_3857,0.757402,0.755839,0.421253,0.957417
zeta-quantile_param_3858,0.736585,0.763573,0.395656,0.971650
zeta-quantile_param_3859,0.516911,0.528237,0.041343,0.922645
zeta-quantile_param_3860,0.884042,0.896372,0.660233,0.979995
zeta-quantile_param_3861,0.250044,0.238135,0.097028,0.456040
zeta-quantile_param_3862,0.593632,0.592102,0.417838,0.836190
zeta-quantile_param_3863,0.121418,0.093487,0.012255,0.509665
zeta-quantile_param_3864,0.055818,0.044861,0.000713,0.300702
zeta-quantile_param_3865,0.099052,0.067363,0.003534,0.501422
zeta-quantile_param_3866,0.166129,0.148961,0.002469,0.603070
zeta-quantile_param_3867,0.462846,0.534469,0.010304,0.913171
zeta-quantile_param_3868,0.662319,0.653262,0.077888,0.999980
zeta-quantile_param_3869,0.624206,0.602334,0.261930,0.982439
zeta-quantile_param_3870,0.395097,0.348268,0.116402,0.916184
zeta-quantile_param_3871,0.156906,0.150735,0.044260,0.313461
zeta-quantile_param_3872,0.062862,0.050636,0.004798,0.234045
zeta-quantile_param_3873,0.171285,0.055498,0.000003,0.757611
zeta-quantile_param_3874,0.031962,0.024119,0.000051,0.148626
zeta-quantile_param_3875,0.094788,0.075396,0.000598,0.442912
zeta-quantile_param_3876,0.126250,0.063484,0.000629,0.578754
zeta-quantile_param_3877,0.419108,0.368284,0.023444,0.973985
zeta-quantile_param_3878,0.027536,0.019866,0.000100,0.121146
zeta-quantile_param_3879,0.342281,0.174525,0.000844,0.953580
zeta-quantile_param_3880,0.471065,0.515831,0.014940,0.893003
zeta-quantile_param_3881,0.593142,0.562323,0.174390,0.989558
zeta-quantile_param_3882,0.476235,0.479613,0.159738,0.850300
zeta-quantile_param_3883,0.617707,0.609642,0.393223,0.853527
zeta-quantile_param_3884,0.635991,0.654680,0.419087,0.865713
zeta-quantile_param_3885,0.787622,0.793679,0.518353,0.986892
zeta-quantile_param_3886,0.631779,0.677166,0.108600,0.938240
zeta-quantile_param_3887,0.578848,0.648247,0.089067,0.950793
zeta-quantile_param_3888,0.144851,0.128050,0.001133,0.691972
zeta-quantile_param_3889,0.563673,0.535913,0.187686,0.922614
zeta-quantile_param_3890,0.762841,0.790993,0.424135,0.915661
zeta-quantile_param_3891,0.178741,0.167605,0.055756,0.383520
zeta-quantile_param_3892,0.726400,0.787496,0.080221,0.961570
zeta-quantile_param_3893,0.788540,0.835889,0.391128,0.974191
zeta-quantile_param_3894,0.763198,0.822920,0.170145,0.999287
zeta-quantile_param_3895,0.729588,0.763520,0.287311,0.982759
zeta-quantile_param_3896,0.971158,0.979203,0.797077,0.999984
zeta-quantile_param_3897,0.134705,0.085976,0.002621,0.819138
zeta-quantile_param_3898,0.784092,0.844474,0.287189,0.999265
zeta-quantile_param_3899,0.850735,0.889873,0.327209,0.997719
zeta-quantile_param_3900,0.896518,0.936302,0.332121,0.999867
zeta-quantile_param_3901,0.925841,0.961246,0.587611,0.999855
zeta-quantile_param_3902,0.872060,0.957769,0.300559,0.999562
zeta-quantile_param_3903,0.870049,0.908530,0.323777,0.999627
zeta-quantile_param_3904,0.640786,0.787342,0.020300,0.999916
zeta-quantile_param_3905,0.931662,0.970172,0.461193,0.999915
zeta-quantile_param_3906,0.908621,0.938585,0.506210,0.999495
zeta-quantile_param_3907,0.857593,0.908024,0.318487,0.994011
zeta-quantile_param_3908,0.760137,0.790950,0.269024,0.990446
zeta-quantile_param_3909,0.920107,0.954862,0.557264,0.999622
zeta-quantile_param_3910,0.761572,0.802589,0.318357,0.962400
zeta-quantile_param_3911,0.700401,0.743191,0.350104,0.965663
zeta-quantile_param_3912,0.667396,0.706395,0.330869,0.970441
zeta-quantile_param_3913,0.773393,0.779594,0.404372,0.990666
zeta-quantile_param_3914,0.406430,0.442207,0.021330,0.940776
zeta-quantile_param_3915,0.332926,0.287872,0.013968,0.875338
zeta-quantile_param_3916,0.287177,0.147478,0.002600,0.900870
zeta-quantile_param_3917,0.264048,0.153918,0.004742,0.953698
zeta-quantile_param_3918,0.147818,0.136069,0.015175,0.433906
zeta-quantile_param_3919,0.625650,0.658462,0.160613,0.980429
zeta-quantile_param_3920,0.527458,0.496308,0.096670,0.977529
zeta-quantile_param_3921,0.568068,0.615618,0.007044,0.965672
zeta-quantile_param_3922,0.390777,0.403386,0.000826,0.972962
zeta-quantile_param_3923,0.284686,0.105828,0.000182,0.914837
zeta-quantile_param_3924,0.186939,0.069501,0.000975,0.846812
zeta-quantile_param_3925,0.637654,0.642743,0.223647,0.986550
zeta-quantile_param_3926,0.484248,0.502151,0.003269,0.973957
zeta-quantile_param_3927,0.470837,0.442250,0.109012,0.958065
zeta-quantile_param_3928,0.298298,0.331720,0.000590,0.724310
zeta-quantile_param_3929,0.265317,0.115393,0.000118,0.953917
zeta-quantile_param_3930,0.148170,0.065689,0.002304,0.844843
zeta-quantile_param_3931,0.394513,0.417840,0.006046,0.946634
zeta-quantile_param_3932,0.273334,0.104676,0.001136,0.996280
zeta-quantile_param_3933,0.131111,0.054450,0.000039,0.842345
zeta-quantile_param_3934,0.033783,0.019123,0.000000,0.344925
zeta-quantile_param_3935,0.044097,0.013077,0.000017,0.645027
zeta-quantile_param_3936,0.049444,0.013972,0.000002,0.541542
zeta-quantile_param_3937,0.185776,0.016929,0.000017,0.799584
zeta-quantile_param_3938,0.021220,0.005054,0.000001,0.270201
zeta-quantile_param_3939,0.037624,0.009626,0.000082,0.381621
zeta-quantile_param_3940,0.006347,0.002927,0.000005,0.075761
zeta-quantile_param_3941,0.240736,0.082929,0.000608,0.956187
zeta-quantile_param_3942,0.223035,0.162118,0.000082,0.752270
zeta-quantile_param_3943,0.146860,0.018577,0.000058,0.798530
zeta-quantile_param_3944,0.032837,0.012489,0.000033,0.277345
zeta-quantile_param_3945,0.035179,0.007717,0.000046,0.448577
zeta-quantile_param_3946,0.028711,0.004123,0.000011,0.317071
zeta-quantile_param_3947,0.020611,0.005991,0.000006,0.249652
zeta-quantile_param_3948,0.333456,0.355523,0.000046,0.934806
zeta-quantile_param_3949,0.077650,0.050749,0.001393,0.320562
zeta-quantile_param_3950,0.207969,0.058591,0.000079,0.901050
zeta-quantile_param_3951,0.500312,0.518377,0.000167,0.999212
zeta-quantile_param_3952,0.073410,0.024854,0.001889,0.857207
zeta-quantile_param_3953,0.569347,0.551994,0.251148,0.866539
zeta-quantile_param_3954,0.499012,0.558432,0.005317,0.935929
zeta-quantile_param_3955,0.451367,0.442645,0.006571,0.840093
zeta-quantile_param_3956,0.272258,0.165629,0.001283,0.967821
zeta-quantile_param_3957,0.061182,0.036038,0.000385,0.318850
zeta-quantile_param_3958,0.218408,0.098284,0.000069,0.656644
zeta-quantile_param_3959,0.078484,0.036079,0.000254,0.381752
zeta-quantile_param_3960,0.081744,0.042205,0.006471,0.325988
zeta-quantile_param_3961,0.674286,0.697545,0.367373,0.967039
zeta-quantile_param_3962,0.073530,0.062318,0.000818,0.254559
zeta-quantile_param_3963,0.674453,0.705058,0.307901,0.974085
zeta-quantile_param_3964,0.315729,0.357909,0.004679,0.766160
zeta-quantile_param_3965,0.539361,0.507235,0.258527,0.926966
zeta-quantile_param_3966,0.420187,0.399858,0.249292,0.841182
zeta-quantile_param_3967,0.676194,0.683988,0.260946,0.999151
zeta-quantile_param_3968,0.046595,0.021348,0.000032,0.443311
zeta-quantile_param_3969,0.533453,0.507352,0.007513,0.967335
zeta-quantile_param_3970,0.681976,0.720016,0.318665,0.984107
zeta-quantile_param_3971,0.599385,0.572722,0.060830,0.996972
zeta-quantile_param_3972,0.106462,0.072427,0.000190,0.571442
zeta-quantile_param_3973,0.053194,0.038199,0.000950,0.216226
zeta-quantile_param_3974,0.589664,0.596866,0.083203,0.946591
zeta-quantile_param_3975,0.249262,0.187032,0.007147,0.844934
zeta-quantile_param_3976,0.072170,0.061781,0.001300,0.381007
zeta-quantile_param_3977,0.410772,0.379639,0.045881,0.913622
zeta-quantile_param_3978,0.441489,0.501887,0.056720,0.942709
zeta-quantile_param_3979,0.395510,0.403688,0.026298,0.913789
zeta-quantile_param_3980,0.704754,0.722472,0.367317,0.985780
zeta-quantile_param_3981,0.391931,0.468192,0.001203,0.885550
zeta-quantile_param_3982,0.436675,0.501426,0.008767,0.909658
zeta-quantile_param_3983,0.491696,0.466841,0.010947,0.996297
zeta-quantile_param_3984,0.566771,0.609270,0.064750,0.924752
zeta-quantile_param_3985,0.479226,0.411746,0.016346,0.993800
zeta-quantile_param_3986,0.491630,0.478423,0.036795,0.915083
zeta-quantile_param_3987,0.116854,0.068621,0.005947,0.483621
zeta-quantile_param_3988,0.528021,0.513293,0.098630,0.948941
zeta-quantile_param_3989,0.567789,0.575677,0.016042,0.988596
zeta-quantile_param_3990,0.111592,0.052138,0.000957,0.719013
zeta-quantile_param_3991,0.665118,0.683651,0.363830,0.910477
zeta-quantile_param_3992,0.123594,0.104986,0.005157,0.405292
zeta-quantile_param_3993,0.280038,0.275577,0.025908,0.771359
zeta-quantile_param_3994,0.468576,0.481087,0.184814,0.781165
zeta-quantile_param_3995,0.235602,0.191752,0.017039,0.774314
zeta-quantile_param_3996,0.598138,0.604958,0.041936,0.930219
zeta-quantile_param_3997,0.396648,0.230946,0.004624,0.997215
zeta-quantile_param_3998,0.091413,0.052980,0.000645,0.646345
zeta-quantile_param_3999,0.573227,0.513899,0.142399,0.992233
zeta-quantile_param_4000,0.755935,0.798249,0.293680,0.980034
zeta-quantile_param_4001,0.525435,0.570516,0.003082,0.977261
zeta-quantile_param_4002,0.329614,0.361667,0.000437,0.918528
zeta-quantile_param_4003,0.468739,0.511490,0.006696,0.984622
zeta-quantile_param_4004,0.642660,0.838693,0.003086,0.993920
zeta-quantile_param_4005,0.657815,0.660388,0.202922,0.980630
zeta-quantile_param_4006,0.715621,0.799144,0.285126,0.951859
zeta-quantile_param_4007,0.768672,0.800168,0.272105,0.963742
zeta-quantile_param_4008,0.575370,0.693207,0.012544,0.972947
zeta-quantile_param_4009,0.601375,0.610628,0.295545,0.852974
zeta-quantile_param_4010,0.101982,0.098694,0.010622,0.298436
zeta-quantile_param_4011,0.160879,0.114304,0.003617,0.522772
zeta-quantile_param_4012,0.224788,0.158569,0.011431,0.650169
zeta-quantile_param_4013,0.204750,0.083849,0.008455,0.850884
zeta-quantile_param_4014,0.069667,0.036338,0.000310,0.306789
zeta-quantile_param_4015,0.730573,0.778291,0.323251,0.976059
zeta-quantile_param_4016,0.514072,0.536968,0.030904,0.980665
zeta-quantile_param_4017,0.618936,0.600402,0.312570,0.921490
zeta-quantile_param_4018,0.683823,0.738370,0.327979,0.935833
zeta-quantile_param_4019,0.475424,0.490042,0.105864,0.758374
zeta-quantile_param_4020,0.459369,0.463989,0.145652,0.764225
zeta-quantile_param_4021,0.228857,0.202433,0.100430,0.460234
zeta-quantile_param_4022,0.822927,0.838255,0.662812,0.962339
zeta-quantile_param_4023,0.708200,0.755649,0.331540,0.948622
zeta-quantile_param_4024,0.683261,0.720812,0.170846,0.991879
zeta-quantile_param_4025,0.460055,0.485744,0.029151,0.916124
zeta-quantile_param_4026,0.363135,0.370074,0.080102,0.668139
zeta-quantile_param_4027,0.589912,0.560478,0.292193,0.980427
zeta-quantile_param_4028,0.188004,0.120697,0.002857,0.767088
zeta-quantile_param_4029,0.160384,0.076940,0.000145,0.701107
zeta-quantile_param_4030,0.207124,0.202351,0.021120,0.471807
zeta-quantile_param_4031,0.595641,0.677490,0.016924,0.982652
zeta-quantile_param_4032,0.349309,0.376806,0.002232,0.878949
zeta-quantile_param_4033,0.598774,0.557736,0.183136,0.934524
zeta-quantile_param_4034,0.369048,0.280545,0.013105,0.889562
zeta-quantile_param_4035,0.282582,0.248010,0.035141,0.689841
zeta-quantile_param_4036,0.356948,0.331719,0.008589,0.822888
zeta-quantile_param_4037,0.830164,0.834816,0.480182,0.999218
zeta-quantile_param_4038,0.594827,0.642104,0.067897,0.942340
zeta-quantile_param_4039,0.266487,0.209718,0.033116,0.705315
zeta-quantile_param_4040,0.682416,0.743829,0.162416,0.955681
zeta-quantile_param_4041,0.701029,0.684100,0.346689,0.997135
zeta-quantile_param_4042,0.890298,0.936831,0.547130,0.998090
zeta-quantile_param_4043,0.198794,0.043354,0.000516,0.968912
zeta-quantile_param_4044,0.278433,0.318412,0.001285,0.929308
zeta-quantile_param_4045,0.291635,0.158823,0.005996,0.983356
zeta-quantile_param_4046,0.170281,0.067024,0.000548,0.876400
zeta-quantile_param_4047,0.120212,0.073110,0.000339,0.569052
zeta-quantile_param_4048,0.383540,0.447197,0.006196,0.798307
zeta-quantile_param_4049,0.573250,0.592268,0.132561,0.949142
zeta-quantile_param_4050,0.636096,0.643714,0.063611,0.978829
zeta-quantile_param_4051,0.509144,0.540886,0.013332,0.978656
zeta-quantile_param_4052,0.523284,0.590338,0.035661,0.915690
zeta-quantile_param_4053,0.727511,0.728353,0.504602,0.899217
zeta-quantile_param_4054,0.513514,0.513747,0.275347,0.730094
zeta-quantile_param_4055,0.811513,0.812352,0.541100,0.989081
zeta-quantile_param_4056,0.740980,0.759880,0.345676,0.989414
zeta-quantile_param_4057,0.691011,0.707769,0.025413,0.996999
zeta-quantile_param_4058,0.210242,0.100844,0.000497,0.944819
zeta-quantile_param_4059,0.135617,0.058582,0.001544,0.865204
zeta-quantile_param_4060,0.246876,0.069952,0.000375,0.997980
zeta-quantile_param_4061,0.184452,0.110619,0.005266,0.967655
zeta-quantile_param_4062,0.054171,0.017450,0.000014,0.371707
zeta-quantile_param_4063,0.214186,0.178686,0.001365,0.652776
zeta-quantile_param_4064,0.118517,0.059226,0.001938,0.597941
zeta-quantile_param_4065,0.081495,0.017040,0.000015,0.652416
zeta-quantile_param_4066,0.058622,0.026530,0.000888,0.489574
zeta-quantile_param_4067,0.347897,0.184162,0.001748,0.963132
zeta-quantile_param_4068,0.357987,0.245349,0.041945,0.959492
zeta-quantile_param_4069,0.491197,0.470754,0.205642,0.851182
zeta-quantile_param_4070,0.142707,0.116240,0.008128,0.562727
zeta-quantile_param_4071,0.270825,0.160439,0.000145,0.863358
zeta-quantile_param_4072,0.081121,0.056883,0.001278,0.336355
zeta-quantile_param_4073,0.437976,0.425784,0.017084,0.991254
zeta-quantile_param_4074,0.116834,0.095716,0.000700,0.553391
zeta-quantile_param_4075,0.242747,0.161691,0.010174,0.867480
zeta-quantile_param_4076,0.310585,0.256221,0.005234,0.923962
zeta-quantile_param_4077,0.151705,0.146361,0.000025,0.497541
zeta-quantile_param_4078,0.378557,0.214064,0.001520,0.960051
zeta-quantile_param_4079,0.064163,0.052124,0.001299,0.283102
zeta-quantile_param_4080,0.328910,0.290531,0.002024,0.978688
zeta-quantile_param_4081,0.323419,0.339161,0.005324,0.789298
zeta-quantile_param_4082,0.397226,0.397519,0.000092,0.959272
zeta-quantile_param_4083,0.514945,0.485148,0.211284,0.988551
zeta-quantile_param_4084,0.192442,0.149736,0.004404,0.757219
zeta-quantile_param_4085,0.088626,0.071111,0.001256,0.304466
zeta-quantile_param_4086,0.557287,0.550861,0.058285,0.982471
zeta-quantile_param_4087,0.528019,0.531856,0.193229,0.913920
zeta-quantile_param_4088,0.245616,0.152106,0.001046,0.943806
zeta-quantile_param_4089,0.356952,0.371847,0.001489,0.865057
zeta-quantile_param_4090,0.308085,0.284808,0.012993,0.864437
zeta-quantile_param_4091,0.138669,0.060843,0.000531,0.893842
zeta-quantile_param_4092,0.215588,0.052925,0.000047,0.840892
zeta-quantile_param_4093,0.248041,0.177386,0.004994,0.891085
zeta-quantile_param_4094,0.030798,0.019053,0.000015,0.205624
zeta-quantile_param_4095,0.201410,0.029135,0.000096,0.939780
zeta-quantile_param_4096,0.075504,0.022378,0.000126,0.606001
zeta-quantile_param_4097,0.042820,0.028130,0.000026,0.266320
zeta-quantile_param_4098,0.305556,0.264918,0.000188,0.909685
zeta-quantile_param_4099,0.525811,0.497574,0.288727,0.847562
zeta-quantile_param_4100,0.762603,0.820219,0.251703,0.997789
zeta-quantile_param_4101,0.659925,0.659159,0.338835,0.971967
zeta-quantile_param_4102,0.484984,0.503727,0.076629,0.873108
zeta-quantile_param_4103,0.524103,0.562710,0.085943,0.980648
zeta-quantile_param_4104,0.657099,0.679772,0.118965,0.972507
zeta-quantile_param_4105,0.690250,0.742086,0.021991,0.998178
zeta-quantile_param_4106,0.563800,0.595375,0.009006,0.942171
zeta-quantile_param_4107,0.366971,0.291404,0.013971,0.976056
zeta-quantile_param_4108,0.105097,0.084988,0.003536,0.387235
zeta-quantile_param_4109,0.248003,0.180085,0.003414,0.849518
zeta-quantile_param_4110,0.297421,0.234980,0.000528,0.894331
zeta-quantile_param_4111,0.449477,0.542084,0.009367,0.840679
zeta-quantile_param_4112,0.449770,0.463223,0.031445,0.927676
zeta-quantile_param_4113,0.081339,0.066582,0.007586,0.356720
zeta-quantile_param_4114,0.847245,0.854754,0.471285,0.993705
zeta-quantile_param_4115,0.694438,0.684179,0.350760,0.969785
zeta-quantile_param_4116,0.712217,0.722980,0.338750,0.982719
zeta-quantile_param_4117,0.759813,0.792728,0.341821,0.995863
zeta-quantile_param_4118,0.816935,0.854002,0.398019,0.982558
zeta-quantile_param_4119,0.794236,0.816227,0.436569,0.954720
zeta-quantile_param_4120,0.429398,0.349431,0.048003,0.849260
zeta-quantile_param_4121,0.434478,0.437576,0.132249,0.831155
zeta-quantile_param_4122,0.209635,0.183991,0.016831,0.887645
zeta-quantile_param_4123,0.862206,0.882235,0.510185,0.993265
zeta-quantile_param_4124,0.716205,0.766551,0.231481,0.996096
zeta-quantile_param_4125,0.690819,0.700098,0.334759,0.989712
zeta-quantile_param_4126,0.650604,0.693108,0.295543,0.970354
zeta-quantile_param_4127,0.086027,0.062461,0.004995,0.355407
zeta-quantile_param_4128,0.560814,0.540518,0.139104,0.859028
zeta-quantile_param_4129,0.598366,0.530258,0.305965,0.984101
zeta-quantile_param_4130,0.868577,0.901248,0.506191,0.986787
zeta-quantile_param_4131,0.759733,0.802205,0.338385,0.995371
zeta-quantile_param_4132,0.798113,0.931770,0.103057,0.999189
zeta-quantile_param_4133,0.657743,0.792656,0.008128,0.998282
zeta-quantile_param_4134,0.185381,0.120941,0.011988,0.866865
zeta-quantile_param_4135,0.309980,0.248357,0.025775,0.920691
zeta-quantile_param_4136,0.647863,0.671254,0.230762,0.974971
zeta-quantile_param_4137,0.286884,0.187680,0.010886,0.833211
zeta-quantile_param_4138,0.150876,0.142256,0.028611,0.347476
zeta-quantile_param_4139,0.166133,0.154426,0.042047,0.427312
zeta-quantile_param_4140,0.637808,0.598349,0.376307,0.944506
zeta-quantile_param_4141,0.324247,0.329586,0.003273,0.943586
zeta-quantile_param_4142,0.284940,0.146277,0.001286,0.926446
zeta-quantile_param_4143,0.058127,0.032361,0.000088,0.414788
zeta-quantile_param_4144,0.514625,0.502607,0.013001,0.969249
zeta-quantile_param_4145,0.530943,0.504376,0.013881,0.998289
zeta-quantile_param_4146,0.045070,0.021591,0.000208,0.330152
zeta-quantile_param_4147,0.064915,0.042117,0.000826,0.328178
zeta-quantile_param_4148,0.174438,0.040806,0.000043,0.977130
zeta-quantile_param_4149,0.062427,0.018863,0.000044,0.585922
zeta-quantile_param_4150,0.269529,0.279533,0.000063,0.824802
zeta-quantile_param_4151,0.200825,0.050764,0.000024,0.960957
zeta-quantile_param_4152,0.094451,0.028870,0.000152,0.769427
zeta-quantile_param_4153,0.026624,0.012593,0.000002,0.229693
zeta-quantile_param_4154,0.217547,0.080663,0.000804,0.958835
zeta-quantile_param_4155,0.276107,0.130090,0.000024,0.966935
zeta-quantile_param_4156,0.418361,0.385629,0.015564,0.937974
zeta-quantile_param_4157,0.305807,0.250453,0.000606,0.948706
zeta-quantile_param_4158,0.089098,0.059698,0.000058,0.547197
zeta-quantile_param_4159,0.508542,0.458634,0.016677,0.981139
zeta-quantile_param_4160,0.455240,0.508281,0.000611,0.968709
zeta-quantile_param_4161,0.569605,0.592765,0.009893,0.937230
zeta-quantile_param_4162,0.571593,0.618834,0.008053,0.999106
zeta-quantile_param_4163,0.101325,0.054084,0.000268,0.893050
zeta-quantile_param_4164,0.442838,0.427343,0.000473,0.980997
zeta-quantile_param_4165,0.211220,0.144057,0.001870,0.857156
zeta-quantile_param_4166,0.634872,0.673553,0.047458,0.950719
zeta-quantile_param_4167,0.607355,0.597088,0.076541,0.999432
zeta-quantile_param_4168,0.697353,0.822369,0.082596,0.995337
zeta-quantile_param_4169,0.449899,0.432736,0.006579,0.936649
zeta-quantile_param_4170,0.665529,0.701302,0.085631,0.947201
zeta-quantile_param_4171,0.473537,0.496295,0.011814,0.973015
zeta-quantile_param_4172,0.697588,0.725150,0.262303,0.970705
zeta-quantile_param_4173,0.635646,0.651974,0.132411,0.966251
zeta-quantile_param_4174,0.189221,0.162947,0.001166,0.701829
zeta-quantile_param_4175,0.617629,0.630823,0.218656,0.924831
zeta-quantile_param_4176,0.681151,0.715606,0.259267,0.981378
zeta-quantile_param_4177,0.808547,0.934039,0.233894,0.999536
zeta-quantile_param_4178,0.800447,0.823332,0.222963,0.994153
zeta-quantile_param_4179,0.862496,0.917890,0.130621,0.999563
zeta-quantile_param_4180,0.748199,0.782182,0.233719,0.999977
zeta-quantile_param_4181,0.671163,0.703579,0.255598,0.992466
zeta-quantile_param_4182,0.380407,0.243882,0.008069,0.989573
zeta-quantile_param_4183,0.693291,0.717760,0.232962,0.991099
zeta-quantile_param_4184,0.848935,0.887188,0.227758,0.999703
zeta-quantile_param_4185,0.680643,0.688893,0.150777,0.999835
zeta-quantile_param_4186,0.301292,0.095806,0.001524,0.980209
zeta-quantile_param_4187,0.773161,0.828542,0.223819,0.999939
zeta-quantile_param_4188,0.627693,0.586293,0.122240,0.993519
zeta-quantile_param_4189,0.639362,0.670223,0.071414,0.984940
zeta-quantile_param_4190,0.655925,0.674480,0.104371,0.985164
zeta-quantile_param_4191,0.620208,0.640353,0.021555,0.996755
zeta-quantile_param_4192,0.698930,0.703015,0.254994,0.999876
zeta-quantile_param_4193,0.710810,0.748581,0.247135,0.977292
zeta-quantile_param_4194,0.756330,0.814587,0.106661,0.991084
zeta-quantile_param_4195,0.667884,0.661279,0.265045,0.995172
zeta-quantile_param_4196,0.360109,0.245634,0.002067,0.997945
zeta-quantile_param_4197,0.392816,0.429371,0.002056,0.904551
zeta-quantile_param_4198,0.418308,0.414445,0.009148,0.952413
zeta-quantile_param_4199,0.192981,0.081367,0.000337,0.854336
zeta-quantile_param_4200,0.552106,0.632119,0.003414,0.985568
zeta-quantile_param_4201,0.622966,0.610816,0.278965,0.993925
zeta-quantile_param_4202,0.635163,0.689334,0.107991,0.902437
zeta-quantile_param_4203,0.757586,0.790645,0.331666,0.959672
zeta-quantile_param_4204,0.753040,0.762555,0.165627,0.992075
zeta-quantile_param_4205,0.261578,0.152318,0.005234,0.876542
zeta-quantile_param_4206,0.691533,0.673352,0.274691,0.987727
zeta-quantile_param_4207,0.432135,0.471392,0.004606,0.960141
zeta-quantile_param_4208,0.807486,0.850203,0.297836,0.998305
zeta-quantile_param_4209,0.821393,0.849174,0.398100,0.987247
zeta-quantile_param_4210,0.692165,0.749828,0.189052,0.976213
zeta-quantile_param_4211,0.850809,0.931636,0.345080,0.999244
zeta-quantile_param_4212,0.620663,0.601696,0.075734,0.993402
zeta-quantile_param_4213,0.848743,0.958275,0.268885,0.999971
zeta-quantile_param_4214,0.839504,0.873142,0.251402,0.997848
zeta-quantile_param_4215,0.719815,0.947838,0.005976,0.999448
zeta-quantile_param_4216,0.855892,0.885055,0.386173,0.998286
zeta-quantile_param_4217,0.800790,0.918296,0.256056,0.997818
